transcript_id,ENCLB117FKX,ENCLB129EAK,ENCLB597ZOR,ENCLB925FOQ
FBtr0073628,0,0,584,649
FBtr0481637,0,0,0,0
FBtr0333729,0,0,0,0
FBtr0299859,0,0,0,0
FBtr0299860,0,0,0,0
FBtr0300203,0,0,0,0
FBtr0073634,0,2,331,238
FBtr0308221,0,0,0,0
FBtr0308222,0,0,0,0
FBtr0308223,0,0,0,0
FBtr0310078,0,0,32,0
FBtr0300201,0,0,0,0
FBtr0299858,0,0,0,0
FBtr0073633,0,0,1373,1110
FBtr0346284,0,0,234,469
FBtr0073643,0,0,421,931
FBsf0000769229,0,0,0,0
FBsf0000769230,0,0,0,0
FBtr0336964,0,0,0,0
FBtr0073672,0,0,741,260
FBtr0073644,0,0,888,2800
FBtr0347270,0,0,4758,4510
FBtr0299937,0,0,0,0
FBsf0000769262,0,0,0,0
FBsf0000769261,0,0,0,0
FBtr0346299,0,0,0,0
FBtr0073670,0,0,0,0
FBtr0339841,0,0,0,0
FBtr0073650,0,0,0,0
FBtr0114323,0,0,0,0
FBtr0333155,0,0,0,0
FBtr0073653,0,0,0,0
FBtr0333157,0,0,0,0
FBtr0073661,0,0,298,1764
FBtr0301831,0,0,0,0
FBsf0000764041,0,0,0,0
FBtr0113444,0,0,0,0
FBtr0340104,0,0,0,0
FBsf0000764282,0,0,0,0
FBtr0346310,0,0,0,0
FBtr0346308,0,0,0,124
FBtr0346309,0,0,0,0
FBtr0346311,0,0,3,0
FBtr0073656,0,0,0,0
FBsf0000768461,0,0,0,0
FBsf0000768462,0,0,0,0
FBtr0307897,0,0,131,212
FBtr0073674,0,0,83,44
FBtr0307899,0,247,141,0
FBtr0307900,0,0,0,0
FBtr0340407,0,14,5,0
FBtr0304203,0,0,0,0
FBtr0472783,0,0,0,0
FBtr0304204,0,0,0,0
FBtr0445484,0,0,0,0
FBtr0445483,0,0,0,0
FBtr0445485,0,0,0,0
FBtr0333765,0,0,0,0
FBtr0073685,0,0,0,0
FBtr0333774,0,0,0,0
FBsf0000764830,0,0,0,0
FBtr0480001,0,0,0,0
FBtr0333176,0,0,21,0
FBtr0340412,0,0,0,0
FBtr0073702,0,0,6,0
FBtr0073703,0,0,0,0
FBtr0333524,0,0,0,25
FBtr0299635,0,0,0,0
FBtr0330395,0,0,0,0
FBtr0073699,0,0,883,602
FBsf0000762406,0,0,0,0
FBsf0000762405,0,0,0,0
FBtr0346317,0,0,2,0
FBtr0346318,0,0,0,0
FBsf0000588115,0,0,0,0
FBsf0000588116,0,0,0,0
FBtr0308694,0,0,0,0
FBtr0306738,0,0,0,0
FBtr0306739,0,0,0,0
FBtr0073712,0,0,0,0
FBtr0113493,0,0,0,0
FBtr0333320,0,0,0,0
FBtr0343650,0,0,0,0
FBtr0481632,0,0,0,0
FBtr0333319,0,0,0,0
FBtr0343651,0,0,0,0
FBsf0000587726,0,0,0,0
FBsf0000770205,0,0,0,0
FBsf0000588923,0,0,0,0
FBsf0000770206,0,0,0,0
FBtr0073753,0,0,0,0
FBtr0343652,0,0,0,0
FBsf0000765963,0,0,0,0
FBsf0000765962,0,0,0,0
FBtr0309993,0,1,0,7
FBtr0309992,0,1,625,1179
FBtr0073716,0,0,170,252
FBtr0340351,0,5,28,3
FBtr0309878,0,0,187,553
FBtr0310532,0,0,51,0
FBtr0073717,0,0,178,283
FBtr0340350,0,0,0,0
FBtr0340352,0,0,0,0
FBtr0340354,0,0,0,0
FBtr0340355,0,0,0,0
FBtr0343602,0,0,0,15
FBtr0073750,0,0,0,0
FBtr0343601,0,0,2,0
FBtr0304281,0,0,0,0
FBtr0472784,0,0,0,0
FBtr0304282,0,0,0,0
FBtr0073748,0,94,0,0
FBsf0000769993,0,0,0,0
FBtr0073745,0,0,169,757
FBtr0073722,0,0,0,0
FBtr0340302,0,0,31,0
FBsf0000768442,0,0,0,0
FBsf0000768441,0,0,0,0
FBsf0000763716,0,0,0,0
FBsf0000768731,0,0,0,0
FBsf0000588745,0,0,0,0
FBsf0000588746,0,0,0,0
FBtr0300364,0,1,0,0
FBtr0340300,0,0,0,0
FBtr0073738,0,0,0,0
FBtr0340489,0,0,0,2459
FBtr0310647,0,0,0,0
FBtr0310648,0,0,0,0
FBtr0073731,0,0,0,0
FBtr0330398,0,0,0,0
FBsf0000765761,0,0,0,0
FBsf0000587898,0,0,0,0
FBtr0073734,0,0,18,128
FBtr0290202,0,0,15,0
FBtr0290203,0,0,0,0
FBtr0333329,0,0,0,62
FBsf0000763297,0,0,0,0
FBtr0333333,0,0,0,0
FBtr0333334,0,0,0,0
FBtr0301299,0,0,0,0
FBsf0000766737,0,0,0,0
FBsf0000769647,0,0,0,0
FBsf0000763152,0,0,0,0
FBsf0000587500,0,0,0,0
FBsf0000587499,0,0,0,0
FBsf0000768677,0,1,1,0
FBsf0000769211,0,0,0,0
FBsf0000920127,0,0,0,0
FBsf0000920130,0,0,0,0
FBtr0346134,0,1,0,0
FBtr0346133,0,15,0,0
FBtr0344168,0,0,0,0
FBtr0344169,0,8,48,24
FBtr0344170,0,0,0,0
FBtr0073764,0,0,0,0
FBtr0347127,0,0,0,0
FBtr0073793,0,0,0,0
FBtr0073795,0,0,108,58
FBsf0000918357_1,0,0,0,0
FBtr0346618,0,0,0,0
FBtr0346489,0,0,0,0
FBtr0346488,0,0,0,0
FBtr0331598,0,0,0,0
FBsf0000588830,0,0,0,0
FBsf0000769366,0,0,0,0
FBsf0000769365,0,0,0,0
FBtr0073769,0,0,821,1267
FBtr0073771,0,0,0,0
FBtr0073772,0,324,306,0
FBtr0073773,0,268,0,0
FBtr0073774,0,0,0,0
FBsf0000920322,0,0,0,0
FBsf0000920323,0,0,0,0
FBsf0000766116,0,0,0,0
FBtr0342625,0,0,0,0
FBtr0342664,0,0,3,0
FBsf0000770573,0,0,0,0
FBsf0000770572,0,0,0,0
FBsf0000587746,0,0,0,0
FBsf0000589044,0,0,0,0
FBsf0000589045,0,0,0,0
FBtr0343148,0,0,65,0
FBtr0073787,0,4,0,97
FBsf0000766674,0,0,1,1
FBsf0000588832,0,0,1,0
FBsf0000588831,0,0,0,0
FBtr0339702,0,0,0,0
FBtr0073575,277,0,0,0
FBtr0073576,49,0,887,1811
FBtr0073577,17,264,42,32
FBtr0339625,227,140,9,30
FBtr0073642,257,179,20,70
FBsf0000768895,1,1,1,1
FBsf0000767943,1,1,1,1
FBsf0000767944,1,1,1,1
FBtr0073621,2724,1792,139,167
FBsf0000764671,1,1,1,1
FBtr0073622,468,401,59,111
FBtr0073641,9037,5309,2484,1233
FBtr0342732,326,407,1245,925
FBsf0000765156,1,1,1,1
FBtr0073640,5,0,0,0
FBtr0342741,78,68,1153,3345
FBtr0344562,52,52,0,0
FBtr0073637,260,167,10,26
FBtr0300918,9,7,1898,1358
FBtr0346129,202,150,0,14
FBtr0299936,4,0,0,0
FBtr0340086,6,9,15,3
FBtr0073647,2,0,3,0
FBtr0346300,2,0,0,0
FBtr0346301,0,0,0,0
FBtr0073669,1003,611,59,26
FBtr0073668,455,452,66,134
FBsf0000770252,1,1,1,1
FBsf0000770251,1,1,1,1
FBtr0299558,2435,1492,307,676
FBtr0299559,208,120,68,0
FBtr0339840,16,15,187,0
FBtr0339839,45,0,3,0
FBtr0073651,210,0,0,88
FBtr0073667,3,2,43,2
FBtr0073652,1244,954,58,227
FBtr0333156,244,24,0,0
FBtr0333154,24,164,12,0
FBtr0346131,96,0,0,0
FBtr0331718,400,156,337,201
FBtr0073662,563,337,0,0
FBtr0273245,7,39,0,0
FBtr0073660,164,73,730,0
FBtr0073659,1005,770,0,0
FBtr0301830,327,210,0,0
FBtr0073658,348,289,166,395
FBtr0340106,2607,139,519,453
FBtr0340105,785,1170,3,0
FBtr0310304,444,1837,8,0
FBtr0113445,1521,1036,0,0
FBtr0073657,846,239,21,52
FBtr0310434,51,226,15,0
FBtr0346381,53,244,22,0
FBtr0073655,54,69,47,0
FBtr0340723,14,10,2,0
FBtr0346122,224,42,202,16
FBtr0073709,192,280,16,57
FBtr0073675,144,104,21,8
FBtr0300375,878,417,0,0
FBtr0307898,200,562,0,0
FBtr0340406,3,0,0,0
FBtr0073678,591,142,0,66
FBtr0340408,11,44,7,8
FBtr0073680,6922,5596,1189,661
FBtr0300380,10,45,7,8
FBtr0345162,10,44,8,20
FBtr0345163,4,2,0,0
FBtr0073682,21,0,0,0
FBsf0000910664,1,1,1,1
FBsf0000769185,1,1,1,1
FBsf0000769186,1,1,1,1
FBtr0333756,4420,2982,310,85
FBtr0073683,10,19,0,0
FBtr0100004,69,44,1,5
FBtr0345165,10,18,14,0
FBtr0475041,1,1,1,1
FBtr0333768,5529,1132,102,47
FBtr0333767,741,3690,0,0
FBtr0333766,470,0,0,0
FBtr0333775,8,3,0,0
FBtr0346313,1,0,0,3
FBsf0000764829,0,0,0,1
FBtr0346128,77,62,0,7
FBtr0073686,160,120,16,112
FBtr0340411,74,69,0,5
FBtr0479748,362,185,22,0
FBtr0333722,3,0,0,0
FBtr0480002,21,3,6,59
FBtr0342623,6,7,0,0
FBtr0333799,519,0,17,148
FBtr0073705,533,731,52,0
FBtr0346120,457,253,13,14
FBtr0073704,1068,538,15,20
FBtr0073688,457,248,0,0
FBtr0073689,192,129,0,21
FBtr0346126,16,10,9,0
FBtr0333525,31,29,90,179
FBtr0073690,3,5,12,36
FBtr0305591,1,0,10,31
FBtr0073698,3,3,639,831
FBtr0073697,460,359,82,203
FBtr0073695,767,738,127,0
FBtr0073696,61,53,36,209
FBtr0073694,824,548,26,60
FBsf0000767374,1,1,1,1
FBsf0000767674,1,1,1,1
FBsf0000767373,1,1,0,1
FBsf0000767673,1,1,0,1
FBtr0073691,307,119,18,217
FBtr0343185,43,25,53,16
FBsf0000766918,1,1,0,1
FBtr0073693,1780,1416,409,502
FBtr0073692,55,63,15,0
FBtr0346316,360,348,93,81
FBtr0343649,57,65,16,20
FBtr0481633,62,8,7,4
FBtr0346281,193,142,0,0
FBtr0305598,232,198,0,0
FBtr0305599,685,457,0,0
FBtr0305600,2213,921,8,0
FBtr0073752,29,60,0,0
FBtr0340353,5,0,0,0
FBtr0330396,638,19,18,0
FBtr0340303,428,19,18,0
FBtr0479992,874,423,0,0
FBtr0479993,805,418,0,0
FBtr0073747,783,404,0,0
FBtr0330397,249,1176,74,88
FBsf0000769208,1,1,1,1
FBsf0000769207,1,1,0,0
FBtr0073720,1606,1460,98,70
FBsf0000769994,1,1,1,0
FBtr0340301,96,96,33,36
FBtr0073721,154,145,65,67
FBtr0346130,881,963,16,0
FBtr0306847,1114,286,0,0
FBtr0300453,399,228,173,274
FBtr0091636,1,1,1,1
FBtr0344608,49,0,0,0
FBtr0073723,294,159,30,81
FBtr0339676,100,115,0,0
FBtr0339678,80,232,0,0
FBtr0339677,222,46,105,90
FBtr0073724,2,2,0,109
FBtr0073725,63,83,51,0
FBtr0301690,7,10,869,883
FBtr0073726,1926,1468,239,239
FBsf0000768732,1,1,1,1
FBtr0073741,1855,1341,125,199
FBtr0073727,0,103,64,476
FBtr0340299,381,157,117,0
FBtr0340298,0,113,59,0
FBtr0073728,122,82,15,37
FBtr0073729,110,68,19,37
FBtr0346125,194,24,17,523
FBtr0073737,28,263,154,0
FBtr0346124,29,22,21,0
FBtr0340488,4529,2467,3149,0
FBsf0000920532,1,1,1,1
FBtr0340490,7,0,101,321
FBsf0000920533,1,1,1,1
FBtr0310646,278,216,225,136
FBtr0073730,3455,1855,343,2358
FBtr0073732,99,128,38,43
FBtr0340190,81,0,0,0
FBsf0000765760,1,1,1,0
FBtr0073733,2,0,206,199
FBtr0073754,158,128,381,179
FBtr0333331,62,150,209,81
FBtr0301298,741,678,51,12
FBtr0333332,533,735,0,0
FBtr0308576,342,0,0,0
FBtr0073798,226,5,0,0
FBtr0346123,127,140,16,59
FBtr0073755,182,262,34,73
FBtr0333330,30,15,5,14
FBsf0000769387,1,1,1,0
FBsf0000769648,1,1,1,1
FBsf0000769388,1,1,0,1
FBtr0073756,2165,1739,512,413
FBsf0000769212,1,1,1,0
FBsf0000768678,1,1,1,0
FBtr0339946,226,30,10,131
FBtr0073796,130,347,69,0
FBsf0000920131,1,1,1,0
FBsf0000920126,1,1,1,1
FBtr0073757,6287,3736,286,319
FBtr0310465,181,122,0,110
FBtr0339945,34,186,43,10
FBtr0346132,13,7,34,23
FBtr0344174,21,11,31,22
FBtr0344173,7,0,23,16
FBtr0344171,36,6,53,20
FBtr0073763,5069,3497,331,351
FBtr0339700,7,3,0,0
FBtr0339699,27,0,0,0
FBtr0345161,11,6,4,3
FBtr0073794,1495,1198,90,40
FBtr0300828,10711,8947,391,2666
FBtr0073792,1988,1679,205,460
FBtr0073766,756,494,128,210
FBtr0073767,3,0,19,0
FBsf0000588829,1,0,0,0
FBtr0073768,7,0,0,3
FBtr0073770,1065,356,306,367
FBtr0339837,208,0,0,0
FBtr0339838,202,54,41,34
FBtr0073790,1,1,2,0
FBtr0304001,335,191,103,158
FBtr0073775,160,127,148,184
FBtr0343147,222,131,143,254
FBtr0073789,499,340,39,0
FBtr0100168,10,7,0,51
FBsf0000766117,1,1,1,1
FBtr0073776,808,684,0,1827
FBtr0342624,511,295,1053,266
FBtr0073777,461,312,84,116
FBtr0073788,7,0,30,112
FBtr0073778,40,52,34,60
FBsf0000588084,1,1,1,0
FBtr0301560,24,14,129,84
FBtr0073779,6726,4949,1289,682
FBtr0301559,3,34,6,0
FBtr0339703,8,0,11,0
FBtr0112526,58,37,434,1188
FBtr0073783,0,0,3,0
FBtr0073784,0,0,0,0
FBtr0331736,0,0,0,0
FBtr0332298,0,0,0,0
FBtr0073785,0,0,10,0
FBtr0332297,0,0,0,0
FBtr0073799,0,0,0,0
FBtr0310431,0,0,0,0
FBtr0073800,0,0,9,50
FBtr0333723,0,0,165,0
FBtr0073803,0,0,0,0
FBtr0330399,0,0,0,0
FBtr0308234,0,226,462,14
FBtr0345131,0,0,0,0
FBtr0340618,0,0,0,0
FBtr0340617,0,0,0,0
FBtr0100561,0,7,0,0
FBtr0301919,0,0,0,0
FBtr0301920,0,0,0,0
FBtr0301921,0,0,0,0
FBtr0301922,0,0,0,0
FBtr0308233,0,0,0,0
FBtr0310138,0,0,118,0
FBtr0073852,0,0,108,0
FBtr0301923,0,0,0,0
FBtr0310136,0,26,0,716
FBtr0342708,0,0,0,0
FBtr0345128,0,0,0,91
FBtr0345127,0,0,0,0
FBtr0112980,0,0,0,0
FBsf0000767323,0,0,0,0
FBsf0000588247,0,0,0,0
FBsf0000588246,0,0,0,0
FBsf0000764669,0,0,0,0
FBtr0073810,0,0,0,0
FBtr0340398,0,0,0,0
FBsf0000766122,0,0,0,0
FBsf0000766118,0,0,0,0
FBsf0000766123,0,0,0,0
FBsf0000766119,0,0,0,0
FBtr0073811,0,0,0,0
FBtr0343352,0,0,0,0
FBtr0340675,0,35,721,1019
FBtr0340679,0,0,0,0
FBtr0340680,0,0,0,0
FBtr0340672,0,0,0,162
FBtr0340677,0,0,0,0
FBtr0340674,0,0,0,0
FBtr0340673,0,0,9,0
FBtr0340676,0,0,325,404
FBtr0331708,0,0,130,0
FBsf0000766517,0,0,0,0
FBsf0000920283,0,0,0,0
FBsf0000920282,0,0,0,0
FBtr0304030,0,0,0,0
FBtr0343987,0,0,0,0
FBtr0332276,0,0,0,0
FBtr0301533,0,0,0,0
FBtr0301534,0,0,0,0
FBtr0301535,0,0,0,0
FBtr0100194,0,8,0,0
FBtr0100195,0,51,8,0
FBsf0000766685,0,0,0,0
FBsf0000766472,0,0,0,0
FBtr0073825,0,0,0,0
FBtr0290302,0,0,0,0
FBtr0290303,0,0,0,0
FBtr0073837,0,0,32,393
FBtr0073836,0,0,120,85
FBsf0000764355,0,0,0,0
FBsf0000763701,0,0,0,0
FBtr0073834,0,0,0,0
FBsf0000588870,0,0,0,0
FBsf0000588871,0,0,0,0
FBsf0000588833,0,0,0,0
FBsf0000588834,0,0,0,0
FBtr0301046,0,0,0,0
FBtr0340445,0,0,0,0
FBtr0340444,0,0,0,0
FBsf0000766059,0,0,0,0
FBtr0346006,0,20,0,0
FBtr0346005,0,0,0,0
FBtr0346004,0,0,0,0
FBtr0346007,0,0,0,0
FBsf0000765649_1,0,0,0,0
FBsf0000765649_2,0,0,0,0
FBsf0000765653_1,0,0,0,0
FBsf0000765653_2,0,0,0,0
FBsf0000765648_1,0,1,0,0
FBsf0000765648_2,0,1,0,0
FBsf0000765652_1,0,1,0,0
FBsf0000765652_2,0,1,0,0
FBtr0073854,0,0,1690,803
FBtr0342709,0,0,0,0
FBsf0000766442_1,0,0,0,0
FBsf0000766442_2,0,0,0,0
FBtr0307297,0,0,0,0
FBtr0073857,0,0,0,0
FBtr0073858,0,0,0,0
FBtr0073859,0,0,0,0
FBtr0073860,0,0,0,0
FBtr0073861,0,0,0,0
FBtr0073862,0,0,0,0
FBtr0073863,0,0,0,0
FBtr0310433,2546,447,138,327
FBtr0310432,942,2212,0,0
FBtr0452126,86,64,0,0
FBtr0113443,73,66,0,0
FBtr0073851,266,14,0,2
FBtr0310137,139,3,0,0
FBtr0100563,75,0,0,0
FBtr0073853,3,0,3,0
FBtr0073805,582,424,49,0
FBtr0073850,984,679,126,306
FBtr0073806,1037,547,36,9
FBtr0346118,2491,813,212,293
FBtr0073849,2056,1430,143,176
FBtr0308644,345,205,305,1525
FBtr0340395,231,171,140,33
FBtr0331722,62,27,0,0
FBtr0073807,99,26,524,385
FBsf0000766684,1,1,1,0
FBtr0340191,721,72,248,311
FBtr0073848,2278,2474,0,0
FBtr0301450,1053,582,0,0
FBtr0340396,920,38,0,0
FBtr0073808,587,1164,138,61
FBtr0301449,261,259,46,20
FBtr0301451,4,1,41,11
FBsf0000767324,1,1,1,0
FBtr0073847,326,242,122,534
FBsf0000587766,1,1,1,1
FBtr0340397,1112,532,11,84
FBtr0073809,132,416,8,0
FBtr0332888,11,0,59,90
FBtr0073846,60,62,12,8
FBtr0340399,42,5,0,8
FBtr0346119,37,31,0,87
FBtr0073812,31,28,12,14
FBtr0073844,163,220,1,0
FBtr0073845,2735,1802,70,0
FBtr0340678,35,0,4033,1646
FBtr0340671,32,0,0,0
FBtr0073843,2901,1998,392,507
FBtr0073817,1499,1269,191,471
FBtr0331709,1110,77,12,58
FBtr0331710,4,1669,375,286
FBtr0073842,3133,1004,0,0
FBtr0073841,1451,952,110,8
FBtr0073818,356,291,28,494
FBsf0000766516,1,1,1,1
FBtr0073819,1658,1703,662,2185
FBtr0331719,83,51,0,57
FBsf0000764354,1,1,1,1
FBtr0304031,95,96,19,16
FBtr0331711,2915,0,0,281
FBtr0331712,2077,2653,263,0
FBtr0112981,2,0,0,0
FBtr0073840,2540,2500,429,70
FBtr0073839,1227,951,21,25
FBtr0073820,223,176,13,79
FBtr0073821,5898,4060,2486,124
FBtr0346090,340,215,289,569
FBtr0340289,453,0,0,0
FBtr0301532,344,43,0,0
FBtr0331716,357,518,21,61
FBtr0073822,48,0,0,0
FBtr0331717,6,256,0,0
FBtr0073823,38,0,3928,2860
FBsf0000769649,1,1,1,1
FBsf0000920209,1,1,1,1
FBsf0000769650,1,1,1,1
FBsf0000920208,1,1,1,1
FBtr0346091,19,199,9,930
FBtr0073838,1139,867,1022,1039
FBsf0000766473,1,1,1,1
FBtr0479736,85,73,17,2
FBsf0000763871,1,1,1,1
FBtr0073826,2217,1847,54,6
FBtr0481627,482,471,0,0
FBtr0340291,43,37,0,97
FBtr0340290,0,0,0,0
FBtr0073827,291,242,16,0
FBtr0073835,1710,1086,255,248
FBtr0346089,158,386,241,211
FBtr0073828,4002,4111,366,367
FBtr0340292,1069,425,156,181
FBtr0303418,461,660,0,0
FBtr0303419,370,288,0,0
FBtr0309245,336,102,10,648
FBtr0301044,1398,1747,676,0
FBtr0309246,74,0,0,0
FBtr0301045,12,0,111,73
FBtr0303292,2,53,111,49
FBtr0073833,1,0,0,0
FBsf0000766058,1,1,1,1
FBsf0000766890,1,1,1,1
FBtr0346001,427,214,143,72
FBtr0346002,32,13,0,0
FBtr0346003,477,274,79,11
FBtr0300566,1561,2175,168,136
FBtr0073855,1834,701,239,284
FBtr0307296,372,175,0,0
FBtr0332844,545,409,0,0
FBtr0332843,401,112,0,0
FBsf0000766443_1,4,2,1,1
FBsf0000766443_2,4,2,1,1
FBtr0073865,0,0,0,0
FBtr0347538,0,0,0,19
FBtr0073872,0,0,0,0
FBtr0073871,0,0,0,0
FBtr0073866,0,0,0,0
FBtr0342713,0,0,0,0
FBtr0073870,0,0,0,0
FBtr0342715,0,0,17,7
FBtr0073869,0,0,227,158
FBsf0000910474,0,0,1,1
FBsf0000770377,0,0,0,0
FBsf0000770378,0,0,0,0
FBtr0073868,0,0,0,0
FBtr0304579,0,0,0,0
FBtr0089267,0,0,19,103
FBtr0073891,0,0,130,65
FBtr0073892,0,1,0,0
FBtr0343143,0,1,0,0
FBsf0000764356,0,0,0,0
FBtr0073893,0,0,0,0
FBtr0073894,0,0,24,0
FBtr0100281,0,0,0,0
FBtr0114508,0,0,0,0
FBsf0000919872,0,0,0,0
FBsf0000763743,0,0,0,0
FBsf0000770036,0,0,0,0
FBsf0000766675,0,0,0,0
FBsf0000767112,0,0,0,0
FBtr0479952,0,0,0,0
FBtr0479955,0,0,0,0
FBtr0308326,0,1469,1555,894
FBtr0308329,0,0,90,0
FBtr0332622,0,0,0,0
FBsf0000587383,0,0,0,0
FBsf0000587384,0,0,0,0
FBtr0073908,0,0,0,0
FBtr0452133,0,0,0,0
FBsf0000762025,0,0,0,0
FBtr0299543,0,0,0,0
FBsf0000764244,0,0,0,0
FBtr0344823,0,0,6,0
FBsf0000920046,0,0,0,0
FBsf0000919817,0,0,0,0
FBsf0000920047,0,0,0,0
FBsf0000919816,0,0,0,0
FBtr0343977,0,0,0,73
FBtr0347114,1,1,9,0
FBtr0073928,3,0,0,0
FBtr0343144,0,0,0,0
FBtr0073898,26850,21894,0,96
FBtr0073897,6273,6084,40,64
FBsf0000919873,1,1,0,0
FBtr0309615,1,1,1,0
FBtr0309616,1,1,1,0
FBtr0073899,162,141,99,286
FBtr0073900,1163,798,268,510
FBtr0333429,778,431,32,13
FBtr0333428,119,91,9,0
FBtr0073927,15,60,0,0
FBtr0073901,1,0,0,0
FBtr0073926,1448,1516,0,0
FBtr0073902,409,347,52,173
FBtr0299615,711,621,146,361
FBtr0299614,206,119,38,189
FBsf0000770035,1,1,1,1
FBtr0073923,404,322,40,73
FBtr0339437,99,72,0,118
FBtr0073903,111,82,26,0
FBtr0073922,2161,1538,1357,2540
FBsf0000767111,1,1,1,1
FBsf0000767554,1,1,1,1
FBsf0000767553,1,1,1,1
FBtr0479954,1317,396,529,0
FBtr0073904,1,0,1,13
FBtr0308325,3983,3221,139,0
FBtr0332621,1825,773,0,0
FBtr0308328,3280,463,117,98
FBtr0308327,577,299,0,39
FBsf0000763311,1,1,1,0
FBtr0479953,74,47,21,0
FBtr0339497,19,8,8,45
FBtr0344822,7,5,12,3
FBtr0475073,3738,2709,29,0
FBtr0073920,7,0,0,0
FBtr0343518,0,0,0,0
FBsf0000762464,0,0,2,0
FBsf0000762463,0,0,0,0
FBtr0073914,0,0,72,93
FBtr0073915,0,0,230,197
FBsf0000765268_1,0,1,0,1
FBsf0000765268_2,0,1,0,1
FBsf0000765269_1,0,0,0,0
FBsf0000765269_2,0,0,0,0
FBsf0000766602_1,0,0,0,0
FBsf0000766602_2,0,0,0,0
FBsf0000766603_1,0,0,0,0
FBsf0000766603_2,0,0,0,0
FBtr0073913,42,26,0,5
FBsf0000769395,0,0,0,0
FBsf0000769396,0,0,0,0
FBtr0073916,5,0,6,0
FBtr0073930,0,0,33,0
FBtr0073932,0,97,60,0
FBtr0303288,0,0,0,0
FBsf0000764682,0,0,0,0
FBsf0000920312,0,0,0,0
FBsf0000767244,0,0,0,0
FBtr0343365,0,0,0,0
FBtr0343366,0,0,0,0
FBsf0000761984,0,0,0,0
FBsf0000761983,0,0,0,0
FBtr0073942,0,1,0,0
FBtr0346088,0,9,38,96
FBsf0000770112,0,0,0,0
FBsf0000770111,0,0,0,0
FBtr0302016,0,0,0,0
FBtr0331596,0,0,0,0
FBtr0073940,0,0,0,0
FBtr0302017,0,0,0,0
FBtr0304874,0,0,0,0
FBtr0304875,0,0,0,0
FBtr0304873,0,9,0,10
FBsf0000766863,0,0,0,0
FBsf0000919682,0,0,0,0
FBsf0000768741,0,0,0,0
FBtr0339769,0,0,0,0
FBsf0000764611,0,1,1,1
FBtr0073935,0,0,83,17
FBsf0000763744,0,0,0,0
FBtr0073936,0,0,104,144
FBsf0000763922,0,0,1,1
FBtr0073938,0,9,62,289
FBtr0305582,0,0,0,23
FBtr0333658,0,0,0,30
FBtr0073937,0,0,29,51
FBtr0346069,0,0,0,0
FBtr0333655,0,0,0,0
FBtr0333656,0,0,0,0
FBtr0333657,0,0,0,0
FBtr0340467,0,0,0,0
FBtr0073990,0,0,0,0
FBtr0300433,0,0,0,0
FBtr0073947,0,0,0,0
FBsf0000767464,0,0,0,0
FBsf0000767463,0,0,0,0
FBsf0000587628,0,0,0,0
FBsf0000763145,0,0,0,0
FBsf0000763144,0,0,0,0
FBtr0073949,0,33,0,0
FBtr0073950,0,72,0,0
FBtr0330217,0,103,5,0
FBtr0330216,0,3,0,0
FBtr0073987,0,0,0,0
FBsf0000766876,0,0,0,0
FBtr0073986,0,0,0,0
FBsf0000764273,0,0,0,0
FBtr0475042,0,0,0,0
FBtr0475052,0,0,37,95
FBtr0073983,0,0,8,0
FBtr0343598,0,0,0,0
FBtr0344424,0,0,0,0
FBtr0073980,0,0,7,0
FBsf0000766877,0,0,0,0
FBtr0073979,0,0,400,236
FBsf0000766878,0,0,0,0
FBtr0073978,0,0,0,0
FBtr0073977,0,0,0,0
FBtr0343379,0,0,0,0
FBtr0073975,0,0,2,0
FBsf0000770596,0,0,1,1
FBtr0073954,0,0,0,0
FBtr0300435,0,0,0,0
FBtr0343521,0,0,0,0
FBtr0303295,0,0,91,106
FBtr0303285,0,0,0,0
FBtr0310014,0,0,0,0
FBtr0310015,0,0,0,0
FBtr0073955,0,0,0,0
FBtr0303286,0,0,0,0
FBtr0310016,0,0,0,0
FBsf0000765976,0,0,0,0
FBsf0000765977,0,0,0,0
FBtr0073970,0,0,0,0
FBtr0073957,0,0,47,0
FBsf0000920366,0,1,0,0
FBsf0000588553,0,0,0,0
FBtr0340427,0,0,0,0
FBtr0342724,0,1,2,0
FBtr0342723,0,0,2,0
FBtr0073962,0,2,0,0
FBsf0000588845,0,0,0,0
FBsf0000770430,0,0,0,0
FBsf0000770429,0,0,0,0
FBtr0073963,0,0,0,0
FBtr0340426,0,0,0,0
FBtr0346085,0,3,0,0
FBsf0000588848,0,0,0,0
FBsf0000587183,0,0,0,0
FBsf0000587184,0,0,0,0
FBtr0307210,0,0,0,0
FBtr0452148,0,0,0,0
FBtr0307207,0,0,0,0
FBtr0307208,0,0,0,0
FBtr0307209,0,0,0,0
FBtr0330401,0,0,0,0
FBtr0346798,0,0,0,0
FBtr0452146,0,0,0,0
FBtr0452147,0,0,0,0
FBtr0074029,0,0,542,258
FBtr0074026,0,0,0,0
FBtr0330402,0,0,0,0
FBtr0340410,0,0,0,0
FBtr0330259,0,0,0,0
FBtr0074025,0,0,0,83
FBtr0073999,0,0,301,292
FBtr0346086,0,0,139,367
FBtr0304838,0,0,91,298
FBtr0304837,0,0,67,28
FBtr0340436,0,0,59,31
FBtr0074024,0,0,835,1223
FBtr0074023,0,0,607,939
FBsf0000763717,0,0,0,0
FBtr0074021,0,0,357,1008
FBtr0074022,0,0,0,0
FBtr0342725,0,0,0,0
FBtr0342726,0,0,0,0
FBtr0074002,0,0,178,69
FBtr0340435,0,0,8,0
